*** Config ***
RB DL #0;25
RB UL #0;25
CAPS;1
Max UE;1
Power on duration;20
Power off duration;10
UE;10

*** Scripts ***
UE ID;Name;Type;Start;Stop;Status;Result
106.023;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
106.023;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
106.023;4;5;2;-60.3;414;4;0;7.0;1.0;0;0;0;0.0;-
106.023;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
106.023;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
106.023;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
106.023;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
106.023;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
106.023;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;1;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;4;5;1;-60.3;418;4;0;7.0;1.0;3111;3;0;17.7;3.0
107.018;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
107.018;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
108.018;1;9;1;-60.2;1112;5;0;2.0;5.4;2088;3;0;20.0;3.0
108.018;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
108.018;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;1;9;2;-60.2;13741;20;20;12.3;3.2;16222;12;6;19.3;4.1
109.024;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
109.024;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
110.021;1;9;2;-60.4;9677;8;8;11.0;7.0;11217;4;2;18.3;7.8
110.021;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;5;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;8;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
110.021;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
111.024;1;9;2;-60.2;9363;8;7;11.0;6.8;10855;5;2;18.6;6.7
111.024;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
111.024;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
112.022;1;9;2;-60.1;10613;12;10;11.5;5.6;11751;6;3;18.8;5.7
112.022;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;5;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
112.022;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;1;9;2;-60.1;9350;6;6;11.0;9.0;1902;2;0;19.0;2.5
113.023;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;5;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
113.023;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
114.023;1;9;2;-60.4;576;4;3;11.0;1.0;0;0;0;0.0;-
114.023;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;5;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;8;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
114.023;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
115.021;1;9;2;-60.3;577;4;3;11.0;1.0;1162;1;0;19.0;3.0
115.021;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
115.021;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
116.018;1;9;2;-60.0;577;4;3;11.0;1.0;0;0;0;0.0;-
116.018;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;5;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
116.018;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
117.023;1;9;2;-60.3;573;4;4;11.0;1.0;0;0;0;0.0;-
117.023;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
117.023;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
118.018;1;9;2;-60.0;578;4;4;11.0;1.0;0;0;0;0.0;-
118.018;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;5;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
118.018;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
119.022;1;9;2;-60.2;573;4;4;11.0;2.0;0;0;0;0.0;-
119.022;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
119.022;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
120.022;1;9;2;-60.3;6400;24;22;11.0;1.7;9352;9;1;18.7;2.7
120.022;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
120.022;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
121.023;1;9;2;-60.2;26549;90;67;11.0;1.8;31216;30;3;18.0;2.8
121.023;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
121.023;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;1;9;2;-60.2;14296;52;34;11.0;1.7;21152;20;1;18.1;2.9
122.023;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
122.023;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
123.023;1;9;2;-60.4;6568;29;30;11.0;1.5;13544;13;0;17.7;3.0
123.023;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;5;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;8;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
123.023;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
124.023;1;9;2;-60.2;7184;32;32;11.0;1.5;13352;13;0;17.5;3.0
124.023;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
124.023;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
125.021;1;9;2;-60.3;11775;60;51;11.0;1.2;26805;31;0;17.7;2.5
125.021;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
125.021;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
126.019;1;9;1;-60.0;577;4;4;11.0;1.0;1066;1;0;18.0;3.0
126.019;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;5;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
126.019;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
127.023;1;9;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;5;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;7;5;2;-60.4;2964;10;0;5.8;3.8;5107;7;6;20.2;2.2
127.023;8;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
127.023;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
128.023;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;7;5;2;-60.3;9904;14;0;5.6;7.0;10472;5;4;19.0;6.2
128.023;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
128.023;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
129.017;1;9;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;2;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;3;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;4;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;5;0;0;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;6;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;7;5;2;-59.9;17899;16;0;5.5;10.9;19557;8;1;17.9;7.0
129.017;8;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;9;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
129.017;10;0;0;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
130.018;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;5;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;7;5;2;-60.0;9094;10;0;5.4;9.0;9814;4;2;17.3;6.3
130.018;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
130.018;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;5;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;7;5;2;-60.0;9878;12;0;5.8;7.7;5378;5;2;19.0;2.7
131.019;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
131.019;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
132.024;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;5;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;7;5;2;-60.1;286;4;0;5.0;1.0;1058;1;0;18.0;3.0
132.024;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
132.024;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
133.020;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;7;5;2;-60.2;289;4;0;5.0;1.0;0;0;0;0.0;-
133.020;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
133.020;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
134.020;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;5;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;7;5;2;-60.0;288;4;0;5.0;1.0;0;0;0;0.0;-
134.020;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
134.020;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
135.023;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;7;5;2;-60.2;287;4;0;5.0;1.0;0;0;0;0.0;-
135.023;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
135.023;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
136.021;1;9;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;5;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;7;5;2;-60.4;288;4;0;5.0;1.0;1066;1;0;18.0;3.0
136.021;8;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
136.021;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
137.021;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;7;5;2;-60.3;288;4;0;5.0;1.0;0;0;0;0.0;-
137.021;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
137.021;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
138.024;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;5;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;7;5;2;-60.2;287;4;0;5.0;1.0;1156;1;1;19.0;3.0
138.024;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
138.024;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
139.019;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;5;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;7;5;2;-60.3;289;4;0;5.0;1.0;0;0;0;0.0;-
139.019;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
139.019;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
140.018;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;5;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;7;5;2;-60.1;288;4;0;5.0;1.0;1065;1;0;18.0;3.0
140.018;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
140.018;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
141.019;1;9;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
141.019;2;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
141.019;3;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
